tweet_id,text,retweet_count,favourite_count,followers_count,manual_sentiment,processed_text,polarity,sentiment
1427754902986559495,💸 Earn free #BTC and multiply crypto up to 15% monthly with @betfury BOXes 📦 Enjoy the easy way to get cryptocurrency! Real rewards every 20 min 💥 📈 Referral Bonuses 35% https://t.co/r41IiNkp9y #betfurysuccess,0,0,133,,earn free btc multipli crypto 15 month betfuri box enjoy easi way get cryptocurr real reward everi 20 min referr bonus 35 http co r41iinkp9i betfurysuccess,0.3333333333333333,Positive
1427754832950087689,WHY THE BITCOIN ETF THE SEC MIGHT APPROVE IS “INFERIOR” #bitcoin #btc,0,0,2413,,bitcoin etf sec might approv inferior bitcoin btc,-0.1,Negative
1427754819717009408,dump it 📉 #BTC,0,1,515,,dump btc,0.0,Neutral
1427754798040993792,"This is the secret of your success! You..

 $ovid $kfc $gto $arpa newyork $stx $nkn $ontx $chr $amp $klay #elonone $cciv $ont #ada $eth  $atom $trb #btc #babydoge #ripple $spy $axs $x $dodo $dai $knc $iotx #icp #chainlink $eos $ocgn $cake $zen $mvis $ust ok #litecoin $yfix #alpha https://t.co/4z3UC0Aqzb",0,0,324,,secret success ovid kfc gto arpa newyork stx nkn ontx chr amp klay elonon cciv ont ada eth atom trb btc babydog rippl spi ax x dodo dai knc iotx icp chainlink eo ocgn cake zen mvis ust ok litecoin yfix alpha http co 4z3uc0aqzb,0.13333333333333333,Positive
1427754731645014017,"The Inherent Greed Of The Fiat System
#bitcoin #ethereum #cryptocurrency #blockchain #btc #iNf4mation https://t.co/XK08b9gveE",0,0,37085,,inher greed fiat system bitcoin ethereum cryptocurr blockchain btc inf4mat http co xk08b9gvee,0.0,Neutral
1427754715786453000,Been away for the day at Thorpe Park and you guys have let #btc  crash 3%. Am I not allowed a day off?!,0,1,7076,,away day thorp park guy let btc crash 3 allow day,0.0,Neutral
1427754690918248448,"1st came #BTC    
Proof of Work 
2nd came #ETH2 
Proof of Stake
Now comes #CHIA 
Proof of Space &amp; Time",0,0,3507,,1st came btc proof work 2nd came eth2 proof stake come chia proof space amp time,0.0,Neutral
1427754618516295686,"Bitcoin BTC Current Price:
$44,895.04

1h: -0.21%
24h: -2.66%
7d: -1.86%
30d: +40.78%

#btc #bitcoin",0,1,3846,,bitcoin btc current price 44 895 04 1h 0 21 24h 2 66 7d 1 86 30d 40 78 btc bitcoin,0.0,Neutral
1427754588015415296,"@NINJADOGE DO IT!!!!
https://t.co/FNnL0Kntdg

#altcoin #binance #BTC #cryptocurrency #DeFi #BabyDoge #babydogecoins #dogearmy #dogecoin #Ethereum #EthereumMax  #EverRise #KishuArmy #safemoon #NFT #NFTCommunity #opensea #rarible #hicetnunc #MillionToken #EtherRock #cryptopunks https://t.co/qUORLJ5GXa",6,12,233,,ninjadog http co fnnl0kntdg altcoin binanc btc cryptocurr defi babydog babydogecoin dogearmi dogecoin ethereum ethereummax everris kishuarmi safemoon nft nftcommun opensea raribl hicetnunc milliontoken etherrock cryptopunk http co quorlj5gxa,0.0,Neutral
1427754584647274502,"#BTC FINALLY GOING TO SHIT , IT WAS ABOUT DAMN TIME",0,1,17,,btc final go shit damn time,-0.1,Negative
1427754582478925826,"A nice quickie 😆.

#sol #solana #btc #crypto #bitcoin $sol $btc https://t.co/kPhF3vgdDA",0,1,38,,nice quicki sol solana btc crypto bitcoin sol btc http co kphf3vgdda,0.6,Positive
1427754515952963586,"[SCAN RESULTS - 1h - KUCOIN]

KuCoin top 5 bullish trend (#BTC pair)
1: $ARRR
2: $CV
3: $APL
4: $TOKO
5: $OUSD

KuCoin top 5 bullish trend (#USDT pair)
1: $XAVA
2: $REN
3: $XCAD
4: $ADA3S
5: $ANC

Ranking for KuCoin symbols not listed on Binance",0,1,63283,,scan result 1h kucoin kucoin top 5 bullish trend btc pair 1 arrr 2 cv 3 apl 4 toko 5 ousd kucoin top 5 bullish trend usdt pair 1 xava 2 ren 3 xcad 4 ada3 5 anc rank kucoin symbol list binanc,0.06666666666666665,Positive
1427754485485604875,"[SCAN RESULTS - 1h - #BTC PAIR]

Binance top 5 bullish strength
1: $WNXM
2: $QNT
3: $BOND
4: $REN
5: $MIR

Binance top 5 bullish reversal strength
1: $ZRX
2: $HARD
3: $SCRT
4: $MLN
5: $BLZ

All results for free on https://t.co/vMSA8RwQ1G website!",0,0,63283,,scan result 1h btc pair binanc top 5 bullish strength 1 wnxm 2 qnt 3 bond 4 ren 5 mir binanc top 5 bullish revers strength 1 zrx 2 hard 3 scrt 4 mln 5 blz result free http co vmsa8rwq1g websit,0.27708333333333335,Positive
1427754458646290433,no trade: #BTC price is 32585 at time 08/17/21 - 23:09:23,0,0,1520,,trade btc price 32585 time 08 17 21 23 09 23,0.0,Neutral
1427754452694470659,$VRA over 2c and $COTI over 20c whilst #BTC looks for support is bullish. Healthy to revisit 41-42k to shake weak hands. 🚀,0,5,343,,vra 2c coti 20c whilst btc look support bullish healthi revisit 41 42k shake weak hand,-0.375,Negative
1427754427268616196,"@klever_io 👀🔥Take a look at a powerful project.... #FREEcin

#BTC
#Freedom #Freecoin #CoinMarketCap #cryptocurrencies #BEP20 #ERC20 #TRC20 @THE_FREE_COIN",1,1,61,,klever_io take look power project freecin btc freedom freecoin coinmarketcap cryptocurr bep20 erc20 trc20 the_free_coin,0.0,Neutral
1427754407702286341,"Sorry guys, I didn’t know this time 🙅‍♂️#btc https://t.co/KXdcg27bzl",0,0,386,,sorri guy know time btc http co kxdcg27bzl,0.0,Neutral
1427754388022603778,Will #BTC reach a new ATH before the close of year?,0,0,494,,btc reach new ath close year,0.13636363636363635,Positive
1427754374730641412,"BTC 4hr looks crucial.

You're longing this asset? 🤦‍♂️

Once BTC drops 5% #altcoins will drops 20% and loose all their value. 

#btc #bitcoin $btc #xrp #ada #eth #ltc #Crypto https://t.co/7he1lXt1P7",2,4,7299,,btc 4hr look crucial long asset btc drop 5 altcoin drop 20 loos valu btc bitcoin btc xrp ada eth ltc crypto http co 7he1lxt1p7,-0.025,Negative
1427754365729710080,"Will continue to add the dips, and the fear! 

#btc $cro / #cro tyvm!",0,1,1886,,continu add dip fear btc cro cro tyvm,0.0,Neutral
1427754343114158080,For me its only the weekly and monthly #charts that actually count for a ‘trend’ and I said it before many many times #btc will go lower despite the higher grab in recent days…just a htf bearish retest if we start breaking the levels… https://t.co/1KBAc3Wazr,0,0,1647,,week month chart actual count trend said mani mani time btc go lower despit higher grab recent day htf bearish retest start break level http co 1kbac3wazr,0.08333333333333333,Positive
1427754342589812741,"🐂 📈 🚨 An NFT ""Care Package"": Tokens That Deliver Humanitarian Aid In Afghanistan - NewsBTC #BTC #FLOW  https://t.co/foWFUWMA3e",0,0,416,,nft care packag token deliv humanitarian aid afghanistan newsbtc btc flow http co fowfuwma3,0.0,Neutral
1427754293461807105,Wanted to open my first short position today but guess what? Still waiting on the funds to arrive 🤦🏻‍♂️ fuck! #btc,0,2,207,,want open first short posit today guess still wait fund arriv fuck btc,-0.037500000000000006,Negative
1427754133130551299,@Themuckypuppy @CryptoCloaks That’s why you plug them up with sweet #BTC swag!,0,2,33,,themuckypuppi cryptocloak plug sweet btc swag,0.35,Positive
1427754123907125252,"🚀Hour Update🚀

🟥 #Crypto Market Score: -4.5 (-0.6) 

🟥 M. Score BTC: -1.5 (-0.5) 
🟥 M. Score Alts (vs BTC): -3.3 (-0.9) 
🟥 M. Score Alts (vs $): -2.5 (+0.4) 

🟥 Market Cap: 1.91T (-15.8B) 
🟩 #BTC Dom.(%): 44.07 (+0.21) 

🟥 $ETH: 3036.6 (-1.05%) 
🟨 $BTC: 44956.38",0,1,177,,hour updat crypto market score 4 5 0 6 score btc 1 5 0 5 score alt v btc 3 3 0 9 score alt v 2 5 0 4 market cap 1 91t 15 8b btc dom 44 07 0 21 eth 3036 6 1 05 btc 44956 38,0.0,Neutral
1427754115392843779,Some downside areas to be aware of plus potential scalp longs which all have the potential to hold. $btc #btc #bitcoin #Crypto #cryptocurrency https://t.co/xv5hZmKGCR,0,3,524,,downsid area awar plus potenti scalp long potenti hold btc btc bitcoin crypto cryptocurr http co xv5hzmkgcr,-0.05,Negative
1427754099467030532,"‘There is a some bearish #RSI divergence going on. Shown with the up-trending level of resistance on the candles and down-trending level of resistance on the RSI. #BTC could fall as far as 43,600 before it catches decent support’

Our Admin @ChristianBCrpTo killing the TA game!! https://t.co/LYh8e91Rvf",1,1,34,,bearish rsi diverg go shown trend level resist candl trend level resist rsi btc could fall far 43 600 catch decent support admin christianbcrpto kill ta game http co lyh8e91rvf,-0.04444444444444445,Negative
1427754042151735296,"@TokenXolo GOOD project..

@roE_Ney 
@Angelic29414430 
@rikasalaswati2 

https://t.co/44HenKJsam 

#XOLO #XOLOTOKEN #XOLOARMY #BSC #BEP20 #BINANCE #BNB #btc #BSC",0,0,52,,tokenxolo good project roe_ney angelic29414430 rikasalaswati2 http co 44henkjsam xolo xolotoken xoloarmi bsc bep20 binanc bnb btc bsc,0.7,Positive
1427753909318160388,#taskrabbit corporate secretly watches my videos when that’s in violation of corporate policy I know what I’m doing rising up from the bottom thanks to this crypto revolution get a #herotag Americans Romania 🇷🇴 is about to have a global party #btc,0,5,3425,,taskrabbit corpor secret watch video violat corpor polici know rise bottom thank crypto revolut get herotag american romania global parti btc,-0.13333333333333333,Negative
1427753834663665667,"@CornDeFi Good project

@Asadull53081344 
@AmirHam61791643 

#YieldFarming #Airdrop #PancakeSwap #BTC #Binance #BNB #BSC #cryptocurrency #DeFi",0,0,46,,corndefi good project asadull53081344 amirham61791643 yieldfarm airdrop pancakeswap btc binanc bnb bsc cryptocurr defi,0.7,Positive
1427753810575888389,Russian Power Provider to Debut Blockchain-powered Sales Platform in 2022 #crypto #btc https://t.co/6DaGgp74il,0,0,7734,,russian power provid debut blockchain power sale platform 2022 crypto btc http co 6daggp74il,0.0,Neutral
1427753787641368577,@APompliano Why follow the money when it is being printed into oblivion and dictating your life. Time to fight back hoard #gold #btc #guns.,0,0,9,,apompliano follow money print oblivion dictat life time fight back hoard gold btc gun,0.0,Neutral
1427753781115047936,"Boom!

#Bitcoin WILL BE OFFERED TO FIDELITY CLIENTS WITH 2 TRILLION DOLLAR ASSET

WE ARE ONLY STARTING #BTC $BTC 🚀🚀🚀🚀🚀

90% Of Fidelity’s Biggest Clients Are Asking About Bitcoin - Bitcoin Magazine: Bitcoin News, Articles, Charts, and Guides https://t.co/J2QpvCReUs",1,0,707,,boom bitcoin offer fidel client 2 trillion dollar asset start btc btc 90 fidel biggest client ask bitcoin bitcoin magazin bitcoin news articl chart guid http co j2qpvcreus,0.0,Neutral
1427753772789288961,"#BTC Derivs Sheet (Tweet every 15 min.)
CME Delayed (10 min)
GS Delayed (15 min) and OI = SHARES OUT https://t.co/Sv8Tx6qKks",0,0,30796,,btc deriv sheet tweet everi 15 min cme delay 10 min g delay 15 min oi share http co sv8tx6qkks,0.0,Neutral
1427753748709842946,"#CRYPTO is shooting up! Use https://t.co/LRb24FW1Ot to find where COINS are moving. Track crypto with HIGH buyers and moving in PRICE!

#BTC #ETH #AUDIO #XDC #LUNA #HNT #AVAX #AXS #NEAR #EGLD #QNT #ATOM #GRT #SOL #UST #PAX #BUSD #TUSD #USDC #DAI https://t.co/icjBaHGLBj",0,0,176,,crypto shoot use http co lrb24fw1ot find coin move track crypto high buyer move price btc eth audio xdc luna hnt avax ax near egld qnt atom grt sol ust pax busd tusd usdc dai http co icjbahglbj,0.13,Positive
1427753651817308163,"If you looking at the #BTC and #ETH charts now, you probably right to be worried.

#HEX is looking to possibly close a new ATH today and the number of people getting involved is growing daily. Pretty much every performance metric is up.

#PulseChain is also soon!
#stillearly https://t.co/a6zZsINJLX",0,0,47,,look btc eth chart probabl right worri hex look possibl close new ath today number peopl get involv grow daili pretti much everi perform metric pulsechain also soon stillear http co a6zzsinjlx,0.20735930735930733,Positive
1427753620980731908,"Buy Crypto With Your Credit Card / Fast Crypto Exchange 

https://t.co/GwaCvQyQbc 

#Bitcoin #BTC #ETH #XRP #Crypto 18:06 https://t.co/5cEpOWEg8M",0,1,10275,,buy crypto credit card fast crypto exchang http co gwacvqyqbc bitcoin btc eth xrp crypto 18 06 http co 5cepoweg8m,0.2,Positive
1427753571760623616,@elonmusk $star #starbase #btc 🤫,0,0,132,,elonmusk star starbas btc,0.0,Neutral
1427753566819737602,$peeps $shiba #SaitamaInuWolfPack #saitamainu #coinsbit #BTC #Ethereum #altcoin #defi #shiba #shibarmy #starlink #binance #coinbase #trade #xrp #finance #shibaswap #btc #success #hodl #binance #altcoin #crypto https://t.co/4lfdHzUXDU,0,1,19,,peep shiba saitamainuwolfpack saitamainu coinsbit btc ethereum altcoin defi shiba shibarmi starlink binanc coinbas trade xrp financ shibaswap btc success hodl binanc altcoin crypto http co 4lfdhzuxdu,0.3,Positive
1427753559450394631,"$BTC.X #bitcoin #BTC

https://t.co/zcb3m0SQEb",1,5,6169,,btc x bitcoin btc http co zcb3m0sqeb,0.0,Neutral
1427753520585842696,"But guys. Never get drunk when funds are not #SAFU.

Wahahahahaha this really a rookie mistake, honest mistake I accept the fact no problem guys. But only thousad not millions of USD get me hahaha

#BTC #ETH #BNB #TRX #USDT #DOGE #ZEC #BCH #KLV #CNS #xrpcommmunity https://t.co/AwuYxtVJMV",0,0,615,,guy never get drunk fund safu wahahahahaha realli rooki mistak honest mistak accept fact problem guy thousad million usd get hahaha btc eth bnb trx usdt doge zec bch klv cns xrpcommmun http co awuyxtvjmv,0.09999999999999999,Positive
1427753489699065865,"Correlation of price change over the last 200 hrs
#BTC #ETH #DOGE #BNB #LTC #ALGO #DOT #GRT #EGLD #MATIC #DeFi #crypto #analyse https://t.co/boeCE3Wag3",0,0,1356,,correl price chang last 200 hr btc eth doge bnb ltc algo dot grt egld matic defi crypto analys http co boece3wag3,0.0,Neutral
1427753483290218496,"“Slowly at first, then all at once.” - Dave Smith 😩 Actually looking to into #btc fixes this!",0,1,100,,slowli first dave smith actual look btc fix,0.125,Positive
1427753397709647881,Digital currency means you spend it. #btc failed at that and went on to become a store of value. Besides aren't they against Banks? Now they are for banks? I guess selling your soul is ok as long as you make a profit.  I don't care but don't pretend you in it for the revolution. https://t.co/dLCQ7s6GJK,0,0,138,,digit currenc mean spend btc fail went becom store valu besid bank bank guess sell soul ok long make profit care pretend revolut http co dlcq7s6gjk,-0.090625,Negative
1427753384971546631,"#btc preparing the attack at $ 50k. focusing on 1 week charts: MACD histogram tending to 0 from negative levels, MACD line in positive about to cross the signal line. EMA 7 crossing EMA 21. just ... bullish! 🚀🚀🚀 https://t.co/O93ewIK5nP",0,0,32,,btc prepar attack 50k focus 1 week chart macd histogram tend 0 negat level macd line posit cross signal line ema 7 cross ema 21 bullish http co o93ewik5np,0.0,Neutral
1427753382857658375,"A frend: Wooow did you see? The #bitcoin went down, what a bleed. 

Me: Queeeee ??? It cannot be, I am coming and I am going to BUY MORE RIGHT NOW. 

Buy every #btc Dip right now. I'm waiting for the 42K",0,1,409,,frend wooow see bitcoin went bleed queeeee cannot come go buy right buy everi btc dip right wait 42k,0.2857142857142857,Positive
1427753343284355078,@WhaleTrades #btc and #doge 🐕 to the moooooon,0,0,168,,whaletrad btc doge moooooon,0.0,Neutral
1427753341518585865,"Token Worth Buying: #Cardano, #Solana, ... - https://t.co/iAmxT78ims #UIX #2021 #ADA #Audio #AudioToken #AudiusToken #Bitcoin #Btc #China #Crypto #CryptoNews #Cryptocurrency #Daily #Deadmau5 #Economics #Eth #Ethereum #Exchange #Fed #Finance #Fridman #Friedman #Ftx #Ripple #Sam https://t.co/qPJiM65E4i",0,1,1500,,token worth buy cardano solana http co iamxt78im uix 2021 ada audio audiotoken audiustoken bitcoin btc china crypto cryptonew cryptocurr daili deadmau5 econom eth ethereum exchang fed financ fridman friedman ftx rippl sam http co qpjim65e4i,0.3,Positive
1427753304092676101,"CC #036 sold to 0x7...C28✨
Thank you for your support! 🙏

https://t.co/UYiSwxwU6Q

#nftart #nftcommunity #nftartist #cryptoart #cryptoartist #airnfts #opensea @airnfts #bsc #bitcoin  #bnb #nfts #nft #cryptopunks #bayc #btc https://t.co/vFpRYu3FPw",3,2,635,,cc 036 sold 0x7 c28 thank support http co uyiswxwu6q nftart nftcommun nftartist cryptoart cryptoartist airnft opensea airnft bsc bitcoin bnb nfts nft cryptopunk bayc btc http co vfpryu3fpw,0.0,Neutral
1427753293355302916,"#Crypto twitter how long until you drop your bags of fake promises? When capitulation???? We won, #HEX won, Richard Heart won. Stop ruin your life and join team win. 
#ada #eth #bnb #btc #trx https://t.co/qvutWuL8MH",0,4,1512,,crypto twitter long drop bag fake promis capitul hex richard heart stop ruin life join team win ada eth bnb btc trx http co qvutwul8mh,0.08333333333333333,Positive
1427753249696731141,#Bitcoin #bitcoin #btc #btcusd Why The Bitcoin ETF The SEC Might Approve Is “Inferior” https://t.co/t9PxzIr96u - dumbwire https://t.co/y5R8jFDhJM,0,0,29109,,bitcoin bitcoin btc btcusd bitcoin etf sec might approv inferior http co t9pxzir96u dumbwir http co y5r8jfdhjm,-0.1,Negative
1427753224812077057,"As long as #BTC holds support, we fine! 

https://t.co/U6TLx586NL",0,1,7726,,long btc hold support fine http co u6tlx586nl,0.18333333333333335,Positive
1427753193790976003,"#btc correction on the way, but how deep will it go? 42-43k zone for primary support #bearish #Bitcoin #crypto",1,1,19,,btc correct way deep go 42 43k zone primari support bearish bitcoin crypto,0.0,Neutral
1427753122626080772,Why The Bitcoin ETF The SEC Might Approve Is “Inferior” https://t.co/pljF6AuNFB #Bitcoin #bitcoin #btc #btcusd,0,0,60,,bitcoin etf sec might approv inferior http co pljf6aunfb bitcoin bitcoin btc btcusd,-0.1,Negative
1427753103646920705,"Potential trade signal:

Any time, any place, trade BittrexGlobal's Tweet's crypto: #BTC with literally no extra fees

🚀 https://t.co/TK7nLMSydV 🚀

https://t.co/WO36EKkb9u https://t.co/vUdfhtGiAU",0,0,127,,potenti trade signal time place trade bittrexglob tweet crypto btc liter extra fee http co tk7nlmsydv http co wo36ekkb9u http co vudfhtgiau,0.0,Neutral
1427753090959265792,"🚨 #NewListingAlert 🚨
The BNS Token (BNS) markets are now open for trading with the following market pairs BTC-BNS and USDT-BNS on https://t.co/WGrJdX2wvm

Learn more about BNS 👉https://t.co/MbyZpqRqVU

#BGListings #BTC #USDT #BNS #BNSToken

@bitbns https://t.co/cTtGWYtVEz",2,6,59854,,newlistingalert bns token bns market open trade follow market pair btc bns usdt bns http co wgrjdx2wvm learn bns http co mbyzpqrqvu bglist btc usdt bns bnstoken bitbn http co cttgwytvez,0.0,Neutral
1427753056884690948,"The question isn't who is going to let me; it's who is going to stop me.
#forex #Ambitious #investments #BTC https://t.co/S40Ac2IzV1",2,9,403,,question go let go stop forex ambiti invest btc http co s40ac2izv1,0.0,Neutral
1427753056557576192,"The current price of bitcoin is $44,874.00. It has decreased by -2.524% in the last 24 hours #bitcoin #btc #cryptocurrency",0,0,122,,current price bitcoin 44 874 00 decreas 2 524 last 24 hour bitcoin btc cryptocurr,0.0,Neutral
1427752999187795969,"#Ethereum hourly net stats.
9pm - 10pm UTC
blocks:309
avgDiff:8.03 PH
hashRate:722.61 TH/s
avgSize:69.21 KB
txns:56200
#ETH #BTC #crypto",0,1,151,,ethereum hour net stat 9pm 10pm utc block 309 avgdiff 8 03 ph hashrat 722 61 th avgsiz 69 21 kb txns 56200 eth btc crypto,0.0,Neutral
1427752935149211650,"What does the graph say to you.
Swipe left to check the statistics. 

#shiba #SHIBARMY #Cryptoke #blockchain #BTC https://t.co/9C9Zs9Uwmg",0,1,7,,graph say swipe left check statist shiba shibarmi cryptok blockchain btc http co 9c9zs9uwmg,0.0,Neutral
1427752904417501188,"👋🌈 Just sold out 500 BNB presale in 5 minutes, come say hi to the community
https://t.co/qnwy6YYHpa   

#rainbow #bsc #btc #BNB https://t.co/4yFCwJLJxz",2,6,8527,,sold 500 bnb presal 5 minut come say hi communiti http co qnwy6yyhpa rainbow bsc btc bnb http co 4yfcwjljxz,0.0,Neutral
1427752795697041409,"#BTC $BTC

Till now btc didn't make a lower low to confirm any serious down trend

Nothing changed from previous thoughts and chart

A bounce is still possible tho https://t.co/uWY7ctv9wo https://t.co/5AQz29a8Vk",0,3,3603,,btc btc till btc make lower low confirm serious trend noth chang previous thought chart bounc still possibl tho http co uwy7ctv9wo http co 5aqz29a8vk,-0.16666666666666666,Negative
1427752790781304832,"Bitcoin is crashing again , this time we will see 7k in Bitcoin #BTC #Bitcoin #cryptocurrency",0,1,19,,bitcoin crash time see 7k bitcoin btc bitcoin cryptocurr,0.0,Neutral
1427752769964986375,"As the short-squeeze rally slows, #Bitcoin trading activity on major exchanges has decreased during the last week.
Some analysts believe that prices will recover in the long run, but the rate of increase will likely slow in the short term.

Thoughts?

#BTC
https://t.co/M1xaAet2C4",0,3,176,,short squeez ralli slow bitcoin trade activ major exchang decreas last week analyst believ price recov long run rate increas like slow short term thought btc http co m1xaaet2c4,-0.08392857142857145,Negative
1427752743113052167,I think #BTC will skyrocket by the end of the month,0,1,1,,think btc skyrocket end month,0.0,Neutral
1427752733646499843,#NFTcollectibles #btc #ripple $cake #usa $bone #forbes $vet #voyager #xrp #CryptoNews #ryoshi #AFC #xmr $bnb #financialfreedom #ltc #VitalikButerin #binary #hodl $doge #HODL #SHIBASTRONG #wechat #webull #altcoins $SHIB #stocks #currency $leash https://t.co/TXlxh3Dint,0,0,421,,nftcollect btc rippl cake usa bone forb vet voyag xrp cryptonew ryoshi afc xmr bnb financialfreedom ltc vitalikbuterin binari hodl doge hodl shibastrong wechat webul altcoin shib stock currenc leash http co txlxh3dint,0.0,Neutral
1427752583653888007,"@LayahHeilpern Dear, do you believe yourself to what you are saying? I own #BTC but bring your OWN research, plz.",0,0,12,,layahheilpern dear believ say btc bring research plz,0.0,Neutral
1427752502569717767,@blockofgenesis @GoingParabolic Show me the millions of #BTC Satoshi is sitting on. https://t.co/YOXlhtqSA6,0,0,2430,,blockofgenesi goingparabol show million btc satoshi sit http co yoxlhtqsa6,0.0,Neutral
1427752472974708743,#btc is freedom.,0,1,1031,,btc freedom,0.0,Neutral
1427752466561609736,We just starting ❤️‍🔥❤️‍🔥 🐻#BTC,0,1,4,,start btc,0.0,Neutral
1427752464950890501,"#BTC 

I have very little confidence in this set up https://t.co/ih3qlbgzUD",0,1,156,,btc littl confid set http co ih3qlbgzud,0.0,Neutral
1427752456969244679,The Inherent Greed Of The Fiat System #btc #LightningNetwork #Bitcoin https://t.co/gzBxTV6vcq https://t.co/ZslfqZXEMu,1,1,59834,,inher greed fiat system btc lightningnetwork bitcoin http co gzbxtv6vcq http co zslfqzxemu,0.0,Neutral
1427752356289073154,https://t.co/GkwLeLIZbf The Inherent Greed Of The Fiat System https://t.co/5dr6rGRFuy #btc #LightningNetwork #Bitcoin,0,0,77323,,http co gkwlelizbf inher greed fiat system http co 5dr6rgrfuy btc lightningnetwork bitcoin,0.0,Neutral
1427752350601650179,#success #financialfreedom #inu #Messi #SHIBACON #cryptocurrency $SHIB #forexlifestyle #crypto $bnb #BONE #SHIBARIUM $trx #bitcoin $inu #newcryptocurrency #SHI $doge $ksm $matic #altcoin #btc #ElonMusk #VitalikButerin #bone $vet #SHIBARMY #trade #altseason #ryoshi https://t.co/TXlxh3Dint,0,0,421,,success financialfreedom inu messi shibacon cryptocurr shib forexlifestyl crypto bnb bone shibarium trx bitcoin inu newcryptocurr shi doge ksm matic altcoin btc elonmusk vitalikbuterin bone vet shibarmi trade altseason ryoshi http co txlxh3dint,0.3,Positive
1427752345467752448,"Part 1/2:

BTCMarkets
#BTC: $61923
#BCH: $900
#ETH: $4183
#LTC: $236
#XRP: $1.54

Coinspot
#BTC: $61839
#ETH: $4172
#LTC: $239
#XRP: $1.55

Cointree
#BTC: $61115
#BCH: $868
#ETH: $4059
#LTC: $229
#XRP: $1.50",0,0,165,,part 1 2 btcmarket btc 61923 bch 900 eth 4183 ltc 236 xrp 1 54 coinspot btc 61839 eth 4172 ltc 239 xrp 1 55 cointre btc 61115 bch 868 eth 4059 ltc 229 xrp 1 50,0.0,Neutral
1427752303709274116,"Your hourly #BTC update🙌

- Hourly closing of #BTC $44774 $BTCUSD
- Hourly price change is -0.52 %📉
- 6 hr Vol. trends sideways
- Trading below the 200 hr MA($46151)
- Relative Strength Index (RSI 14) is at 29.72

#trade #crypto #BTC #analysis https://t.co/kxnoho4IwG",0,0,1356,,hour btc updat hour close btc 44774 btcusd hour price chang 0 52 6 hr vol trend sideway trade 200 hr 46151 relat strength index rsi 14 29 72 trade crypto btc analysi http co kxnoho4iwg,0.0,Neutral
1427752268405817345,#Crypto prices | 6:00 PM | 8/17/21 https://t.co/ZgVbTe4jMx #Bitcoin #BTC $BTC #Ethereum #ETH #Tether #USDT #Polkadot #DOT #Ripple #XRP #Cardano #ADA #Litecoin #LTC #BitcoinCash #BCH #Chainlink #LINK #Dogecoin #DOGE #BinanceCoin #BNB #USDCoin #USD #Uniswap #UNI #cryptocurrency https://t.co/xrYHqghhDA,0,1,8488,,crypto price 6 00 pm 8 17 21 http co zgvbte4jmx bitcoin btc btc ethereum eth tether usdt polkadot dot rippl xrp cardano ada litecoin ltc bitcoincash bch chainlink link dogecoin doge binancecoin bnb usdcoin usd uniswap uni cryptocurr http co xryhqghhda,0.0,Neutral
1427752256368218118,"#BTC has pumped 60%+ in 30 days🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀

If a 10% dump has you 😟😟😟, sell all and go to Treasuries!",19,40,6332,,btc pump 60 30 day 10 dump sell go treasuri,0.0,Neutral
1427752252656263177,"I will get horny if $dxy closes below 92.4 in weekly timeframe
#btc #Cryptocurency #DXY",0,1,293,,get horni dxi close 92 4 week timefram btc cryptocur dxi,0.0,Neutral
1427752192132407304,"Bitfinex’s Price for Bitcoin, $300 Higher than Market Rate, Excluded from CoinMarketCap

#Market data resource CoinMarketCap (CMC) has excluded Bitfinex’s price for #bitcoin (BTC) from its global average, its website showed on May 6.

The embattled exchange’s #BTC https://t.co/uuVKNloDKI",0,1,2,,bitfinex price bitcoin 300 higher market rate exclud coinmarketcap market data resourc coinmarketcap cmc exclud bitfinex price bitcoin btc global averag websit show may 6 embattl exchang btc http co uuvknlodki,0.125,Positive
1427752171836162054,"This market value retest, not investment advice. #TOTAL endeks is going to pump.

#Cryptocurency #Crypto #CoinMarketCap #Coinbase #Bitcoin #BTC #blockchain #FTM $ftm #NFT #fanart",0,2,102,,market valu retest invest advic total endek go pump cryptocur crypto coinmarketcap coinbas bitcoin btc blockchain ftm ftm nft fanart,0.0,Neutral
1427752162860277762,"Bitcoin - BTC
Price: $44,794.92
Change in 1h: -0.42096971%
Market cap: $841,663,840,572.16
Ranking: 1
#Bitcoin #BTC",0,0,4337,,bitcoin btc price 44 794 92 chang 1h 0 42096971 market cap 841 663 840 572 16 rank 1 bitcoin btc,-0.8,Negative
1427752159781793795,"🐋 #Crypto Whales vs. #Stablecoins 💵

🚨 Last 4 hours of #BTC-Exchange transactions 🚨

For clarification:
#Crypto are ALL #cryptocurrencies incl. #Bitcoin 
#Stablecoins are for example: #USDT #USDC #BUSD #TUSD etc. without ANY #cryptocurrencies 

🤖 Automated-Tweet 🤖 https://t.co/q4ZM3ynTIE",0,1,6371,,crypto whale v stablecoin last 4 hour btc exchang transact clarif crypto cryptocurr incl bitcoin stablecoin exampl usdt usdc busd tusd etc without cryptocurr autom tweet http co q4zm3ynti,0.0,Neutral
1427752144644476930,"⏰ 01:00  
₿ Bitcoin = 44.785,58 $ 
#bitcoin #btc #BTCUSD",0,0,5320,,01 00 bitcoin 44 785 58 bitcoin btc btcusd,0.0,Neutral
